country,sku_config,product_name,main_category,sec_category,brand,selling_price,items_sold,product_link,ranking
KE,AM090OT17KVX2NAFAMZ,Pishori - 5kg,Food cupboard,Cooking & Baking,Amana,1050,29,https://www.jumia.co.KE/47979137.html?seller_product=1,318
KE,NU749OT1LIPB5NAFAMZ,Black Njahi 1kg,Food cupboard,Cooking & Baking,Nutrameal,150,29,https://www.jumia.co.KE/12701669.html?seller_product=1,319
KE,RO763OT0TL8H1NAFAMZ,Cube Fortified 4g (Pack Of 40),Food cupboard,Cooking & Baking,Royco,115,29,https://www.jumia.co.KE/12699694.html?seller_product=1,320
KE,BL276FF0QICYYNAFAMZ,Instant Porridge Flour – 1kg,Food cupboard,Cooking & Baking,Blue Band,100,29,https://www.jumia.co.KE/43662544.html?seller_product=1,321
KE,GE840EA0MIOGONAFAMZ,Essager Portable Foldable Phone & Tablet Holder Stand,Phones,Mobile Accessories,Generic,520,29,https://www.jumia.co.KE/46032873.html?seller_product=1,63
KE,GE840EA1GTT86NAFAMZ,Bluetooth 5.0 Earphone Earbuds Headset HIFI Stereo Handfree Call,Phones,Mobile Accessories,Generic,586,29,https://www.jumia.co.KE/43903788.html?seller_product=1,64
KE,GE840EA15RPPHNAFAMZ,1 Pcs Smart Watch Soft Film Smart Wristband Protector,Phones,Mobile Accessories,Generic,84,29,https://www.jumia.co.KE/58275107.html?seller_product=1,65
KE,FA113FC1FPKMFNAFAMZ,Love Ladies Watch,Women's accessories,Watches,Fashion,495,29,https://www.jumia.co.KE/34535868.html?seller_product=1,11
KE,WL073FC0RQYSNNAFAMZ,Women Magnetic Starry Sky Clock Luxury Watch Fashion Belt Quartz Wristwatch,Women's accessories,Watches,WLISTH,499,29,https://www.jumia.co.KE/38770664.html?seller_product=1,12
KE,VI505EA0HQ9NXNAFAMZ,"32""Inches Smart Android TV - Black + FREE 6 Gifts","TVs, Audio and Video",Televisons,Vitron,18199,29,https://www.jumia.co.KE/35097792.html?seller_product=1,18
KE,GE840BN0OGIA6NAFAMZ,MOSQUITO NET WITH METALLIC STANDS,Home,Bedding,Generic,1299,29,https://www.jumia.co.KE/47908014.html?seller_product=1,13
KE,FL453FS01J8GJNAFAMZ,Ladies Bellies - Black,Women's shoes,Sandals & flip-flops,Flite,225,29,https://www.jumia.co.KE/34077520.html?seller_product=1,11
KE,GE840EA1E9EGJNAFAMZ,7 Colors LED Light Music Player Smart Bulb Remote Control,Home,Home Decor,Generic,699,29,https://www.jumia.co.KE/34491448.html?seller_product=1,4
KE,GE840FD15DP1FNAFAMZ,Fluffy Carpets 5*8 Grey Patched,Home,Home Decor,Generic,2488,29,https://www.jumia.co.KE/53230596.html?seller_product=1,5
KE,OP896MP1CRC9TNAFAMZ,"A57, 5.2"" 3GB RAM +32GB 16MP Front Camera Dual SIM Smartphone- Gold",Phones,Mobile Phones,OPPO,9499,29,https://www.jumia.co.KE/58179818.html?seller_product=1,61
KE,UL031MP193LATNAFAMZ,"Note 11P, 6.55"", 8GB RAM + 128GB (Dual SIM), 4400mAh, Black",Phones,Mobile Phones,Ulefone,15999,29,https://www.jumia.co.KE/39205757.html?seller_product=1,62
KE,XI996MP13CC6LNAFAMZ,"Redmi Note 11, 6.43"" , AMOLED, 4GB+64GB, 50MP, 4G LTE, Gray",Phones,Mobile Phones,Xiaomi,19999,29,https://www.jumia.co.KE/58608066.html?seller_product=1,63
KE,WI825EA1GFM1PNAFAMZ,"Y30 V5.0 Bluetooth Sweatproof,durable Build,twist Lock,3 Button Mic,universal Control, Handfree,music ,Calls,touch Control Stereo Sound In-ear Earphone For Android +IOS","TVs, Audio and Video",Wearable Technology,Wireless,780,29,https://www.jumia.co.KE/54486088.html?seller_product=1,3
KE,PO964EA0HH0V3NAFAMZ,3x 4 Way Power Extension Cable + Free Mobi Gift,"TVs, Audio and Video",TVs & Video Accessories,POWER KING,899,29,https://www.jumia.co.KE/34774392.html?seller_product=1,32
KE,GE840FS1GVT2JNAFAMZ,Casual Men Fashion Sneakers,Men's shoes,Casual shoes,Generic,1499,29,https://www.jumia.co.KE/34042888.html?seller_product=1,16
KE,FA113FC0JYC23NAFAMZ,Ladies Handbags PU Leather Bucket Bags 3 In 1-  With A Bear Doll,Women's accessories,Bags,Fashion,1299,29,https://www.jumia.co.KE/53641533.html?seller_product=1,38
KE,FA113FC03DEE9NAFAMZ,3pcs/set Backpack Shoulder Bag School Bag - Black,Women's accessories,Bags,Fashion,550,29,https://www.jumia.co.KE/33046650.html?seller_product=1,39
KE,FA113FC0ZJMP7NAFAMZ,Couple Adjustable Simulated Wedding Rings Diamond,Women's accessories,Jewellery,Fashion,239,29,https://www.jumia.co.KE/34420795.html?seller_product=1,19
KE,FA113FC18KAAJNAFAMZ,Couple Bracelets Hand Leather Bracelets Vintage Lock & Heart Bracelets,Women's accessories,Jewellery,Fashion,598,29,https://www.jumia.co.KE/36594847.html?seller_product=1,20
KE,FA113SL0WXYD0NAFAMZ,Underwear Invisible Bikin Women Panties With 6 Pack,Women's clothing,Underwear,Fashion,879,29,https://www.jumia.co.KE/29813355.html?seller_product=1,22
KE,GA297ST10NHDKNAFAMZ,Hydra Bomb Night Eye Mask,Beauty & perfumes,Facial skincare,GARNIER,158,28,https://www.jumia.co.KE/48716516.html?seller_product=1,68
KE,NI534ST0O0KATNAFAMZ,Perfect & Matte Oil Control Face Wash + Cream-Normal/Oily 50ml,Beauty & perfumes,Facial skincare,Nivea,568,28,https://www.jumia.co.KE/39073304.html?seller_product=1,69
KE,QB402ST105H2ONAFAMZ,Vitamin C+Hyaluronic Acid Anti-aging&Brightening Serum,Beauty & perfumes,Facial skincare,QBD,458,28,https://www.jumia.co.KE/48512706.html?seller_product=1,70
KE,DR382ST1DF167NAFAMZ,Vitamin C Brightening & Anti-Aging Face Serum -30ml,Beauty & perfumes,Facial skincare,Dr. Davey,299,28,https://www.jumia.co.KE/34520038.html?seller_product=1,71
KE,NO530HL12D163NAFAMZ,"Weighing Scale Digital Heavy Duty Portable, Hook Type with Temp, 50Kg Weighing Scale",Home,Kitchen And Dining,Generic,488,28,https://www.jumia.co.KE/15433446.html?seller_product=1,14
KE,GE840HA04EHUENAFAMZ,Digital Weighing Machine,Home,Kitchen And Dining,Generic,3400,28,https://www.jumia.co.KE/47749370.html?seller_product=1,15
KE,FA113MW1BXMR9NAFAMZ,Infant Baby Boys Girls Clothes Sets-Cartoon,Boys,Baby (0-2years),Fashion,590,28,https://www.jumia.co.KE/39011508.html?seller_product=1,1
KE,GE840ST09EG9ZNAFAMZ,Reusable Natural Magnetic False Eyelashes Kit 5 Pairs,Beauty & perfumes,Make up,Generic,699,28,https://www.jumia.co.KE/32809751.html?seller_product=1,13
KE,AN944EA01OZ8FNAFAMZ,Memory Card 16GB High Speed+OTG+Android Cable,Computing,Storage,Annov,399,28,https://www.jumia.co.KE/32054820.html?seller_product=1,43
KE,HP246EA0S0JXXNAFAMZ,32GB Flash DIsk,Computing,Storage,HP,539,28,https://www.jumia.co.KE/39055074.html?seller_product=1,44
KE,SA948EA0Y2TCXNAFAMZ,64 GB Memory Card EVO SD Card + Free Earphones,Computing,Storage,Samsung,950,28,https://www.jumia.co.KE/50383275.html?seller_product=1,45
KE,AD846EL0GO6J0NAFAMZ,32GB USB Flashdisk-Silver,Computing,Storage,Advance,500,28,https://www.jumia.co.KE/6020082.html?seller_product=1,46
KE,AN944EA00PMORNAFAMZ,"Memory Card 32GB High Speed,Get Free Earphones",Computing,Storage,Annov,569,28,https://www.jumia.co.KE/30859110.html?seller_product=1,47
KE,SA949EA114R4XNAFAMZ,64GB OTG Dual Drive 3.0 Flashdisk,Computing,Storage,Sandisk,960,28,https://www.jumia.co.KE/58576326.html?seller_product=1,48
KE,TI183ST15C8WFNAFAMZ,Eyebrow Shaper Razor 3pcs,Beauty & perfumes,Makeup,Tinkle,142,28,https://www.jumia.co.KE/36653496.html?seller_product=1,31
KE,FA113ST0340L7NAFAMZ,Pro Eyebrow Shaper Template-1pc,Beauty & perfumes,Makeup,Fashion,150,28,https://www.jumia.co.KE/53262250.html?seller_product=1,32
KE,MA717ST1185UYNAFAMZ,SuperStay 30H Active Wear Foundation- 65 Coconut,Beauty & perfumes,Makeup,Maybelline New York,1299,28,https://www.jumia.co.KE/43662526.html?seller_product=1,33
KE,GA297HB0LP50YNAFAMZ,Oil Control Complete Face Wash - 100ml,Beauty & perfumes,Body shop,GARNIER,535,28,https://www.jumia.co.KE/5844463.html?seller_product=1,84
KE,TI244ST10PUG3NAFAMZ,Penis Enlargement Maximum Boost,Beauty & perfumes,Body shop,Titan Gel,299,28,https://www.jumia.co.KE/53027616.html?seller_product=1,85
KE,KE667ST19K0W0NAFAMZ,Rechargeable Hair Shaver Clipper /Shaving Machine,Beauty & perfumes,Body shop,KEMEI,1995,28,https://www.jumia.co.KE/29961567.html?seller_product=1,86
KE,GE090HB0NEYAGNAFAMZ,Professional Kinyozi Shaving Machine,Beauty & perfumes,Body shop,Geemy,900,28,https://www.jumia.co.KE/29782393.html?seller_product=1,87
KE,NI534ST115UHLNAFAMZ,Cherry Blossom Body Lotion 400ml + FREE Roll-On 25ml,Beauty & perfumes,Others,Nivea,475,28,https://www.jumia.co.KE/58581426.html?seller_product=1,6
KE,HO002FD1L1YY9NAFAMZ,Instant Hot Water Shower For Fresh And Salty Water,Home,Bath,HORIZON,1120,28,https://www.jumia.co.KE/56003859.html?seller_product=1,3
KE,HA462OT0P9ZTDNAFAMZ,Pocket Tissue 10 Sheets,Household care,Paper & roll,Hanan,13,28,https://www.jumia.co.KE/12765424.html?seller_product=1,9
KE,MO436HA1J1WVTNAFAMZ,Regulator FOR 6KG GAS Plus FREE 2M Pipe+ 2 Free Hose Clamps,Home,Storage And Organisation,Mondial,539,28,https://www.jumia.co.KE/35186429.html?seller_product=1,12
KE,JA868CP13ENLWNAFAMZ,White Bar Soap – 800g,Laundry,Detergent Pacs & Tablets,JAMAA,140,28,https://www.jumia.co.KE/40888166.html?seller_product=1,33
KE,SU503DR1GO3QUNAFAMZ,Dish Washing Paste Lemon - 500g,Household care,Dishwashing,Sunlight,192,28,https://www.jumia.co.KE/3646488.html?seller_product=1,2
KE,HO528OT0VQG3TNAFAMZ,Liquid Hand Soap Pure Touch Orchid Flower- 400ml,Household care,House Hold Sundries,Hobby,88,28,https://www.jumia.co.KE/52020335.html?seller_product=1,56
KE,FA113MW0Q9U2MNAFAMZ,Straight Jeans Men's Pants Trousers 100% High-Quality,Men's clothing,Trousers & chinos,Fashion,990,28,https://www.jumia.co.KE/49882144.html?seller_product=1,2
KE,HO528ST023D57NAFAMZ,Antibacterial Body Wash - 400ml BOGOF,Kids and Baby,Baby,Hobby,249,28,https://www.jumia.co.KE/53261530.html?seller_product=1,14
KE,KO411HB1NCP05NAFAMZ,Panty Liners Ind. Wrapped  -  20S,Beauty & perfumes,Hygiene,Kotex,98,28,https://www.jumia.co.KE/12698699.html?seller_product=1,26
KE,LA651ST0JL3BJNAFAMZ,Whitening Lanbena  Essence,Beauty & perfumes,Hygiene,Teeth,330,28,https://www.jumia.co.KE/38769823.html?seller_product=1,27
KE,GE840EA1D9U38NAFAMZ,Wireless Keyboard & Mouse Combo 2.4Ghz Wireless,Computing,Peripherals & Accessories,Generic,950,28,https://www.jumia.co.KE/48006728.html?seller_product=1,28
KE,GE840EA165JJENAFAMZ,Slim 2.4GHZ Optical Wireless Mouse + Receiver,Computing,Peripherals & Accessories,Generic,330,28,https://www.jumia.co.KE/47420807.html?seller_product=1,29
KE,MI965EA189SE3NAFAMZ,"Computer USB Keyboard,Get Free USB Mouse",Computing,Peripherals & Accessories,Microkingdom,599,28,https://www.jumia.co.KE/30895347.html?seller_product=1,30
KE,EX715OT1NCLXENAFAMZ,Chapati 2kg,Food cupboard,Cooking & Baking,Exe,155,28,https://www.jumia.co.KE/43658699.html?seller_product=1,322
KE,RO763OT0TL8H1NAFAMZ,Cube Fortified 4g (Pack Of 40),Food cupboard,Cooking & Baking,Royco,128,28,https://www.jumia.co.KE/12699694.html?seller_product=1,323
KE,NU750FF1L13R6NAFAMZ,Chocolate Coated Vanilla Cake With Vanilla Cream – 200g,Food cupboard,Cooking & Baking,Nuvita,270,28,https://www.jumia.co.KE/43698759.html?seller_product=1,324
KE,PI574DR0EMLA2NAFAMZ,Lager 500ml - Pack Of 6 (Non Returnable Bottles),Food cupboard,Cooking & Baking,Pilsner,864,28,https://www.jumia.co.KE/43686542.html?seller_product=1,325
KE,AQ694DR1M8QWINAFAMZ,Water Purifier 150Ml,Food cupboard,Cooking & Baking,AQUAGUARD,35,28,https://www.jumia.co.KE/24852879.html?seller_product=1,326
KE,NE683DB17T6Y1NAFAMZ,GOLD CAPPUCCINO,Food cupboard,Cooking & Baking,NESCAFE,387,28,https://www.jumia.co.KE/31558537.html?seller_product=1,327
KE,BL132OT0K71E9NAFAMZ,Natural Sweet Red Wine - 750ml,Food cupboard,Cooking & Baking,Black Bird,760,28,https://www.jumia.co.KE/12702933.html?seller_product=1,328
KE,GR706FF0S4NWMNAFAMZ,Oat Flour 500g,Food cupboard,Cooking & Baking,Grainmill,180,28,https://www.jumia.co.KE/45864274.html?seller_product=1,329
KE,PO989FF1ATG9ENAFAMZ,Vegetable Oil Plastic Jerican - 10Ltr,Food cupboard,Cooking & Baking,Postman,2385,28,https://www.jumia.co.KE/43463687.html?seller_product=1,330
KE,V9509EA0GDTTLNAFAMZ,Earhook Bluetooth Earphone Headset Mic Handsfree,Phones,Mobile Accessories,V9,630,28,https://www.jumia.co.KE/33091572.html?seller_product=1,66
KE,ED036EA0AGUL1NAFAMZ,"TWS1 PRO True Wireless Earbuds,Bluetooth V5.2 Headphone,CVC8.0 Noise Canceling, IP65 Dustproof & Waterproof,One-Step Pairing - Dark Grey",Phones,Mobile Accessories,Edifier,3790,28,https://www.jumia.co.KE/39228571.html?seller_product=1,67
KE,OT116EA0ATFN3NAFAMZ,Type C OTG Connect Kit Adapter Connector Cable USB,Phones,Mobile Accessories,Otg Connect Kit,199,28,https://www.jumia.co.KE/55496181.html?seller_product=1,68
KE,TW310EA02FE3VNAFAMZ,"Podsl16 MAX Ultimate Earpods, 5th Gen- IOS, Android",Phones,Mobile Accessories,TWS,799,28,https://www.jumia.co.KE/55377040.html?seller_product=1,69
KE,GE840EA0Z7BLANAFAMZ,F9 Bluetooth Wireless Earphone Earbuds For Samsung IPhone Apple Xiaomi Huawei Vivo IOS/Android,Phones,Mobile Accessories,Generic,999,28,https://www.jumia.co.KE/47182195.html?seller_product=1,70
KE,AN944EL11MI3VNAFAMZ,Selfie Stick For Smartphones - Black-Blue,Phones,Mobile Accessories,Generic,199,28,https://www.jumia.co.KE/19659136.html?seller_product=1,71
KE,GE840EA0F3W0ONAFAMZ,Bluetooth Wireless Earphone Earbuds For Samsung IPhone Apple Xiaomi Huawei Vivo IOS/Android -White,Phones,Mobile Accessories,Generic,431,28,https://www.jumia.co.KE/40757352.html?seller_product=1,72
KE,VI505EA04Y5PQNAFAMZ,"32""Inches Smart Android TV+ Free Extension+Aerial+32GB Flash","TVs, Audio and Video",Televisons,Vitron,16799,28,https://www.jumia.co.KE/47121380.html?seller_product=1,19
KE,GE840HL111ZL7NAFAMZ,White & Blue Duvet With Star Print 1 Bedsheet 2 Pillowcases,Home,Bedding,Generic,1749,28,https://www.jumia.co.KE/17583226.html?seller_product=1,14
KE,GE840HL0ZBORKNAFAMZ,Mosquito Net With Metallic Stand - 5X6 - Pink,Home,Bedding,Generic,1299,28,https://www.jumia.co.KE/27813395.html?seller_product=1,15
KE,IN213MP01X5GYNAFAMZ,"Smart HD 2021, 6.1"", 32GB + 2GB RAM (Dual SIM), 3G LTE, 5000mAh, Obsidian Black",Phones,Mobile Phones,Infinix,9299,28,https://www.jumia.co.KE/45362230.html?seller_product=1,64
KE,AP044MP0SHVB0NAFAMZ,IPhone 5 4'' Inch 16G+1G 4G LTE 8MP IOS Refurbished Smartphone 95% New,Phones,Mobile Phones,Apple,7800,28,https://www.jumia.co.KE/27926874.html?seller_product=1,65
KE,FA113MW05P3IHNAFAMZ,Sexiest Mock Neck Ribbed Bodycon Dress(Hips 36-44inches Fit),Women's clothing,Dresses,Fashion,550,28,https://www.jumia.co.KE/33096590.html?seller_product=1,7
KE,VI505EL1CZWIONAFAMZ,"V635 3.1 HOME THEATER BUILT IN POWERFUL AMPLIFIER, SUB-WOOFER SYSTEM 3.1 CH 10000W - BLACK","TVs, Audio and Video",Home Theatre,Vitron,5699,28,https://www.jumia.co.KE/27669228.html?seller_product=1,13
KE,PH104EA1I8MY5NAFAMZ,Digital TV Aerial + 10mtr Cable + Free Cable Clips,"TVs, Audio and Video",TVs & Video Accessories,phelistar,580,28,https://www.jumia.co.KE/35220119.html?seller_product=1,33
KE,FA113FS0RITXDNAFAMZ,Mens Sneaker Trendy Casual Shoes Sport Shoes Comfortable Sneakers-White,Men's shoes,Casual shoes,Fashion,1199,28,https://www.jumia.co.KE/52282264.html?seller_product=1,17
KE,FA113FS0RITXDNAFAMZ,Mens Sneaker Trendy Casual Shoes Sport Shoes Comfortable Sneakers-White,Men's shoes,Casual shoes,Fashion,1199,28,https://www.jumia.co.KE/52282264.html?seller_product=1,18
KE,FA113FS179HI0NAFAMZ,Men's Casual Slip On Loafers Low Top Canvas  Shoes,Men's shoes,Casual shoes,Fashion,680,28,https://www.jumia.co.KE/27066627.html?seller_product=1,19
KE,FA113FS106PHKNAFAMZ,Sneakers Women Shoes Women's Shoes Ladies,Women's shoes,Women's sneakers,Fashion,699,28,https://www.jumia.co.KE/44197706.html?seller_product=1,3
KE,FA113FS0DZ8MGNAFAMZ,Women Shoes Ladies Shoes Sneakers Women-red,Women's shoes,Women's sneakers,Fashion,699,28,https://www.jumia.co.KE/44197432.html?seller_product=1,4
KE,FA113FC0Z5HALNAFAMZ,Couple Necklace Heart Studded Pendant-Silver+Gold,Women's accessories,Jewellery,Fashion,189,28,https://www.jumia.co.KE/35224095.html?seller_product=1,21
KE,FA113SL0SKRH2NAFAMZ,3PCs Sexy Desire Eyelash Soft Lace French Thong Panties,Women's clothing,Underwear,Fashion,545,28,https://www.jumia.co.KE/47979974.html?seller_product=1,23
KE,AS617ST1GNYDXNAFAMZ,Tamarind And Goat Milk Soap,Beauty & perfumes,Facial skincare,Asantee,205,27,https://www.jumia.co.KE/58675488.html?seller_product=1,72
KE,TR368ST0A1LMLNAFAMZ,Acnesol Acne Cream 25g,Beauty & perfumes,Facial skincare,tretinoin,235,27,https://www.jumia.co.KE/54807861.html?seller_product=1,73
KE,GA297ST0T8KSYNAFAMZ,Even And Matte - Vitamin C Booster Serum,Beauty & perfumes,Facial skincare,GARNIER,1232,27,https://www.jumia.co.KE/47090194.html?seller_product=1,74
KE,GE840HL0GR2UANAFAMZ,Stainless Steel Citrus Lemon Orange Squeezer + FREE 1 Peeler- Silver,Home,Kitchen And Dining,Generic,299,27,https://www.jumia.co.KE/5273182.html?seller_product=1,16
KE,NU344HA1IXGLLNAFAMZ,Two Gas Burners Stainless Steel Gas Table Top Cooker,Appliances,Small Appliance,Nunix,2280,27,https://www.jumia.co.KE/52406229.html?seller_product=1,49
KE,BR021HLAC1VUNAFAMZ,"BBP - 1535PPG, Blender & Grinder - 350W, 1.5L - Grey & White",Appliances,Small Appliance,Bruhm,2990,27,https://www.jumia.co.KE/95754.html?seller_product=1,50
KE,AN944HA181NISNAFAMZ,2L Electric Automatic Kettle,Appliances,Small Appliance,Annov,789,27,https://www.jumia.co.KE/44208937.html?seller_product=1,51
KE,EA035EA0OAUTENAFAMZ,Flash Drive 3.0 32GMetal OTG Micro USB TypeC,Computing,Storage,EAGET,500,27,https://www.jumia.co.KE/28271804.html?seller_product=1,49
KE,GE840EA1BQJ65NAFAMZ,64GB OTG USB Flash Drive Type C Silver,Computing,Storage,YingHD,590,27,https://www.jumia.co.KE/35897108.html?seller_product=1,50
KE,AD846EL08ZN0QNAFAMZ,USB Flash Disk 16GB - Metallic,Computing,Storage,Advance,440,27,https://www.jumia.co.KE/22799051.html?seller_product=1,51
KE,MA717ST0I6IM0NAFAMZ,Volume Express Colossal 36hr Waterproof Mascara,Beauty & perfumes,Makeup,Maybelline New York,791,27,https://www.jumia.co.KE/44173503.html?seller_product=1,34
KE,NU344HL1DLK4JNAFAMZ,Hot And Normal Free Standing Water Dispenser,Home,Home Fixture,VELTON,5494,27,https://www.jumia.co.KE/34070338.html?seller_product=1,11
KE,NU344HA00HJHZNAFAMZ,K1 Table Top Hot And Normal Water Dispenser,Home,Home Fixture,Nunix,2336,27,https://www.jumia.co.KE/32481800.html?seller_product=1,12
KE,FA113ST0S1ATZNAFAMZ,Raw Shea Butter-500gm,Beauty & perfumes,Body shop,Suzy's Boutique,749,27,https://www.jumia.co.KE/34998074.html?seller_product=1,88
KE,NI424ST1IW0X8NAFAMZ,"Cool Kick Anti-Perspirant Spray For Men, 48h - 150ml",Beauty & perfumes,Body shop,Nivea Men,338,27,https://www.jumia.co.KE/25439129.html?seller_product=1,89
KE,DU884HB1J240ENAFAMZ,Black Soap - 150 Grams,Beauty & perfumes,Body shop,Dudu-Osun,315,27,https://www.jumia.co.KE/9377429.html?seller_product=1,90
KE,FE195HB09OPGKNAFAMZ,Hair Removal Cream Blossom - 40g + 20%,Beauty & perfumes,Body shop,fem,132,27,https://www.jumia.co.KE/48296261.html?seller_product=1,91
KE,SO830LB1KTE8WNAFAMZ,Solar Full Kit;100 Watts Solar Panel + 80 AH Battery + 300 W Inverter + 10 Amp Charge Controller + 4 Bulbs,Home,Lighting,solarmax,11300,27,https://www.jumia.co.KE/48992459.html?seller_product=1,6
KE,GE840EA0JWERVNAFAMZ,Table Tripod Stand Mount Camera Phone Holder,Cameras & Accessories,Other Cameras & Accessories,Generic,480,27,https://www.jumia.co.KE/34842433.html?seller_product=1,3
KE,QI502DR0X7L1SNAFAMZ,Embossed Hand Paper Towels 240 Sheets,Household care,Paper & roll,Qik Dri,200,27,https://www.jumia.co.KE/218755.html?seller_product=1,10
KE,CU445OT05FKLZNAFAMZ,Softener Satin Feel 2l,Laundry,Fabric Softener,Cuddles,272,27,https://www.jumia.co.KE/13642190.html?seller_product=1,4
KE,SU503DR14RFNANAFAMZ,Dish Washing Paste Lemon 250g,Household care,Dishwashing,Sunlight,110,27,https://www.jumia.co.KE/3646486.html?seller_product=1,3
KE,YA157AA12EPMRNAFAMZ,Watch Fashion Sports Men Watches Male YZL358,Men's accessories,Watches,Yazole,250,27,https://www.jumia.co.KE/11811546.html?seller_product=1,18
KE,RO499DR0HLVPSNAFAMZ,Toilet Paper Printed Pink 10s Wrapped,Household care,House Hold Sundries,Rosy,238,27,https://www.jumia.co.KE/25347592.html?seller_product=1,57
KE,AR681CP1BZE26NAFAMZ,Auto 3L Liquid Clean & Bright Detergent,Household care,House Hold Sundries,ARIEL,1299,27,https://www.jumia.co.KE/43139508.html?seller_product=1,58
KE,US356SPADKS1NAFAMZ,Hyperbolic Mass Straw -1Kg (2.2 Lbs),Beauty & perfumes,Health & relaxation,USN,1399,27,https://www.jumia.co.KE/166897.html?seller_product=1,16
KE,SL231DV1E2TOMNAFAMZ,Flat Tummy Weight Loss Pot Belly Slimming Natural - 30Pcs,Beauty & perfumes,Health & relaxation,Slim Patch,1399,27,https://www.jumia.co.KE/28521148.html?seller_product=1,17
KE,HP246EL1L53F2NAFAMZ,85A Laser jet Toner Cartridge,Computing,"Printers, Scanners & Supplies",HP,1500,27,https://www.jumia.co.KE/22857959.html?seller_product=1,1
KE,KR736FF0Z9FP0NAFAMZ,Tangy Tomato Flavoured Potato Crisps – 30g,Food cupboard,Cooking & Baking,Krackles,44,27,https://www.jumia.co.KE/40862295.html?seller_product=1,331
KE,IN727FF0MES0KNAFAMZ,Beef Noodles - 70g (Pack of 5),Food cupboard,Cooking & Baking,Indomie,87,27,https://www.jumia.co.KE/44014673.html?seller_product=1,332
KE,CH607DR1H3RRENAFAMZ,Vodka - 750 Ml,Food cupboard,Cooking & Baking,Chrome,506,27,https://www.jumia.co.KE/49559198.html?seller_product=1,333
KE,BI976OT0W5TGXNAFAMZ,Ufuta Vegetable Cooking Oil – 2L,Food cupboard,Cooking & Baking,Bidco,407,27,https://www.jumia.co.KE/58191045.html?seller_product=1,334
KE,DE597DR17TRVENAFAMZ,Pure Apple Juice 1L,Food cupboard,Cooking & Baking,Del Monte,195,27,https://www.jumia.co.KE/43621637.html?seller_product=1,335
KE,RO763DR12139ENAFAMZ,Stock Cube Chicken Seasoning 40x4g.,Food cupboard,Cooking & Baking,Royco,135,27,https://www.jumia.co.KE/9267836.html?seller_product=1,336
KE,JO728OT0IBUCINAFAMZ,Maize Meal - 2Kg,Food cupboard,Cooking & Baking,Jogoo,120,27,https://www.jumia.co.KE/43658703.html?seller_product=1,337
KE,OR150DR0JZH42NAFAMZ,Tropical Delight Tetra Pak - 1L,Food cupboard,Cooking & Baking,Orchid Valley,167,27,https://www.jumia.co.KE/24876533.html?seller_product=1,338
KE,SC074OT11KGTTNAFAMZ,Soda Water Pet - 500ml,Food cupboard,Cooking & Baking,Schweppes,59,27,https://www.jumia.co.KE/12700136.html?seller_product=1,339
KE,PO887FF0MU7LXNAFAMZ,Premium Refined Vegetable Cooking Oil - 2L,Food cupboard,Cooking & Baking,Popco,590,27,https://www.jumia.co.KE/39016383.html?seller_product=1,340
KE,FA717OT0I145QNAFAMZ,Passion Soda  - 2 litre,Food cupboard,Cooking & Baking,Fanta,158,27,https://www.jumia.co.KE/43158203.html?seller_product=1,341
KE,IN727FF0GGFYSNAFAMZ,Chicken Noodles - 70g (Pack of 5),Food cupboard,Cooking & Baking,Indomie,109,27,https://www.jumia.co.KE/44014672.html?seller_product=1,342
KE,GE840EA0QTHV5NAFAMZ,2-in-1 BT 5.0 Receiver&Transmitter Audio Adapter,Phones,Mobile Accessories,Generic,550,27,https://www.jumia.co.KE/39164054.html?seller_product=1,73
KE,OR019MP0YJM35NAFAMZ,"Strong Bass, HD Sound Earphone + Mic",Phones,Mobile Accessories,Oraimo,250,27,https://www.jumia.co.KE/33022085.html?seller_product=1,74
KE,FL827EA18M70ZNAFAMZ,Power Bank 2S  20000mAh Portable Charger,Phones,Mobile Accessories,FLOVEME,1680,27,https://www.jumia.co.KE/34683947.html?seller_product=1,75
KE,GE840EA0ED4L2NAFAMZ,SmartWatch For Android/Iphones,Phones,Mobile Accessories,Generic,750,27,https://www.jumia.co.KE/49072142.html?seller_product=1,76
KE,GE840EA08IQK3NAFAMZ,Color Screen Smart Watch Heart Rate Sport Bracelet,Phones,Mobile Accessories,Generic,590,27,https://www.jumia.co.KE/55111341.html?seller_product=1,77
KE,GE840EA0HG9F2NAFAMZ,Portable  Wireless Bluetooth Speaker+OTG+Earphone,"TVs, Audio and Video",Hi-Fi & Stereo,Generic,529,27,https://www.jumia.co.KE/47121392.html?seller_product=1,11
KE,GE840EL18R8TENAFAMZ,Bluetooth Speaker Mirror & Alarm Clock SD Bass,"TVs, Audio and Video",Hi-Fi & Stereo,Generic,1658,27,https://www.jumia.co.KE/24247157.html?seller_product=1,12
KE,GE840BN11HZLENAFAMZ,2 Bed Pillow (Pair- Pure Fibre Filled).,Home,Bedding,Generic,799,27,https://www.jumia.co.KE/47058926.html?seller_product=1,16
KE,GE840HA16KICDNAFAMZ,4 STAND METALLIC MOSQUITO NET,Home,Bedding,Generic,1189,27,https://www.jumia.co.KE/56700517.html?seller_product=1,17
KE,GE840HA0X06L5NAFAMZ,Round Mosquito Net- Free Size,Home,Bedding,Generic,880,27,https://www.jumia.co.KE/56853455.html?seller_product=1,18
